shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10174,-20.276926,148.699900,70021
10174,-20.276656,148.700307,70022
10174,-20.276468,148.700547,70023
10174,-20.276060,148.701052,70024
10174,-20.275433,148.701845,70025
10174,-20.274837,148.702480,70026
10174,-20.274183,148.703110,70027
10174,-20.273967,148.703324,70028
10174,-20.273945,148.703352,70029
10174,-20.273945,148.703352,80001
10174,-20.273783,148.703548,80002
10174,-20.273597,148.703830,80003
10174,-20.273284,148.704354,80004
10174,-20.273188,148.704523,80005
10174,-20.273188,148.704523,90001
10174,-20.272824,148.705152,90002
10174,-20.272105,148.706444,90003
10174,-20.271931,148.706787,90004
10174,-20.271108,148.708980,90005
10174,-20.270961,148.709329,90006
10174,-20.270808,148.709610,90007
10174,-20.270623,148.709880,90008
10174,-20.270433,148.710116,90009
10174,-20.269257,148.711207,90010
10174,-20.269120,148.711375,90011
10174,-20.268973,148.711611,90012
10174,-20.268878,148.711819,90013
10174,-20.268655,148.711674,90014
10174,-20.268558,148.711902,90015
10174,-20.267674,148.711645,90016
10174,-20.267131,148.711562,90017
10174,-20.266984,148.711584,90018
10174,-20.266984,148.711584,100001
10174,-20.266980,148.711584,100002
10174,-20.266918,148.711677,100003
10174,-20.266890,148.711862,100004
10174,-20.266923,148.712113,100005
10174,-20.267068,148.712493,100006
10174,-20.267101,148.712563,100007
10174,-20.267316,148.712446,100008
10174,-20.267538,148.712335,100009
10174,-20.267714,148.712306,100010
10174,-20.267881,148.712311,100011
10174,-20.268221,148.712214,100012
10174,-20.268406,148.712108,100013
10174,-20.268519,148.711993,100014
10174,-20.268558,148.711902,100015
10174,-20.268655,148.711674,100016
10174,-20.268878,148.711819,100017
10174,-20.268735,148.712067,100018
10174,-20.268582,148.712276,100019
10174,-20.268361,148.712466,100020
10174,-20.268144,148.712607,100021
10174,-20.266831,148.713270,100022
10174,-20.266631,148.713388,100023
10174,-20.266478,148.713529,100024
10174,-20.266288,148.713793,100025
10174,-20.266235,148.714018,100026
10174,-20.266230,148.714254,100027
10174,-20.266242,148.714417,100028
10174,-20.266298,148.714620,100029
10174,-20.266447,148.714897,100030
10174,-20.266708,148.715259,100031
10174,-20.266886,148.715423,100032
10174,-20.267119,148.715570,100033
10174,-20.267417,148.715722,100034
10174,-20.267594,148.715795,100035
10174,-20.267590,148.715816,100036
10174,-20.267590,148.715836,100037
10174,-20.267594,148.715857,100038
10174,-20.267602,148.715876,100039
10174,-20.267614,148.715892,100040
10174,-20.267628,148.715906,100041
10174,-20.267645,148.715917,100042
10174,-20.267664,148.715923,100043
10174,-20.267683,148.715925,100044
10174,-20.267700,148.715923,100045
10174,-20.267712,148.715979,100046
10174,-20.267754,148.716093,100047
10174,-20.267808,148.716270,100048
10174,-20.267902,148.716535,100049
10174,-20.267945,148.716666,100050
10174,-20.268372,148.717667,100051
10174,-20.268372,148.717667,110001
10174,-20.269120,148.719422,110002
10174,-20.269107,148.719429,110003
10174,-20.269097,148.719439,110004
10174,-20.269089,148.719450,110005
10174,-20.269083,148.719464,110006
10174,-20.269081,148.719478,110007
10174,-20.269083,148.719506,110008
10174,-20.269089,148.719520,110009
10174,-20.269107,148.719542,110010
10174,-20.269112,148.719544,110011
10174,-20.268998,148.719746,110012
10174,-20.268742,148.720360,110013
10174,-20.268690,148.720515,110014
10174,-20.268658,148.720663,110015
10174,-20.268645,148.720845,110016
10174,-20.268660,148.721056,110017
10174,-20.268700,148.721246,110018
10174,-20.268757,148.721449,110019
10174,-20.268777,148.721608,110020
10174,-20.268764,148.721609,110021
10174,-20.268739,148.721618,110022
10174,-20.268716,148.721632,110023
10174,-20.268696,148.721651,110024
10174,-20.268681,148.721674,110025
10174,-20.268670,148.721699,110026
10174,-20.268664,148.721727,110027
10174,-20.268664,148.721755,110028
10174,-20.268670,148.721783,110029
10174,-20.268681,148.721808,110030
10174,-20.268692,148.721825,110031
10174,-20.268696,148.721831,110032
10174,-20.268716,148.721850,110033
10174,-20.268739,148.721864,110034
10174,-20.268764,148.721873,110035
10174,-20.268790,148.721876,110036
10174,-20.268816,148.721873,110037
10174,-20.268841,148.721864,110038
10174,-20.268864,148.721850,110039
10174,-20.268884,148.721831,110040
10174,-20.268899,148.721808,110041
10174,-20.268910,148.721783,110042
10174,-20.269098,148.721797,110043
10174,-20.269385,148.721660,110044
10174,-20.269506,148.721610,110045
10174,-20.269637,148.721591,110046
10174,-20.269723,148.721566,110047
10174,-20.269723,148.721566,120001
10174,-20.269816,148.721539,120002
10174,-20.269869,148.721512,120003
10174,-20.269888,148.721540,120004
10174,-20.269912,148.721563,120005
10174,-20.269940,148.721581,120006
10174,-20.269971,148.721591,120007
10174,-20.270003,148.721595,120008
10174,-20.270035,148.721591,120009
10174,-20.270066,148.721581,120010
10174,-20.270094,148.721563,120011
10174,-20.270118,148.721540,120012
10174,-20.270139,148.721507,120013
10174,-20.270229,148.721546,120014
10174,-20.270575,148.721660,120015
10174,-20.270916,148.721858,120016
10174,-20.271342,148.722121,120017
10174,-20.272256,148.722634,120018
10174,-20.272574,148.722841,120019
10174,-20.272857,148.723061,120020
10174,-20.272944,148.723142,120021
10174,-20.272944,148.723142,130001
10174,-20.273130,148.723316,130002
10174,-20.273472,148.723684,130003
10174,-20.273609,148.723813,130004
10174,-20.273773,148.723921,130005
10174,-20.274104,148.724098,130006
10174,-20.274524,148.724315,130007
10174,-20.274524,148.724315,140001
10174,-20.274703,148.724408,140002
10174,-20.274744,148.724437,140003
10174,-20.274737,148.724447,140004
10174,-20.274721,148.724484,140005
10174,-20.274714,148.724521,140006
10174,-20.274714,148.724561,140007
10174,-20.274721,148.724599,140008
10174,-20.274737,148.724635,140009
10174,-20.274758,148.724667,140010
10174,-20.274786,148.724694,140011
10174,-20.274798,148.724701,140012
10174,-20.274818,148.724714,140013
10174,-20.274853,148.724726,140014
10174,-20.274890,148.724730,140015
10174,-20.274927,148.724726,140016
10174,-20.274962,148.724714,140017
10174,-20.274994,148.724694,140018
10174,-20.275022,148.724667,140019
10174,-20.275043,148.724635,140020
10174,-20.275057,148.724604,140021
10174,-20.275269,148.724673,140022
10174,-20.275710,148.724920,140023
10174,-20.276426,148.725462,140024
10174,-20.277027,148.725927,140025
10174,-20.277361,148.726245,140026
10174,-20.277847,148.726811,140027
10174,-20.277847,148.726811,150001
10174,-20.278053,148.727050,150002
10174,-20.278898,148.728047,150003
10174,-20.279120,148.728238,150004
10174,-20.279397,148.728364,150005
10174,-20.280145,148.728608,150006
10174,-20.280457,148.728718,150007
10174,-20.280659,148.728841,150008
10174,-20.280803,148.729000,150009
10174,-20.280866,148.729139,150010
10174,-20.280976,148.729567,150011
10174,-20.281087,148.730616,150012
10174,-20.281130,148.731054,150013
10174,-20.281130,148.731054,160001
10174,-20.281261,148.732366,160002
10174,-20.281534,148.734627,160003
10174,-20.281534,148.734627,170001
10174,-20.281538,148.734663,170002
10174,-20.281593,148.734877,170003
10174,-20.281676,148.735098,170004
10174,-20.281822,148.735386,170005
10174,-20.281995,148.735600,170006
10174,-20.282306,148.735992,170007
10174,-20.282812,148.736597,170008
10174,-20.283013,148.736870,170009
10174,-20.283110,148.737033,170010
10174,-20.283248,148.737380,170011
10174,-20.283297,148.737646,170012
10174,-20.283359,148.738473,170013
10174,-20.283384,148.738842,170014
10174,-20.283384,148.738842,180001
10174,-20.283477,148.740178,180002
10174,-20.283567,148.741559,180003
10174,-20.283557,148.741919,180004
10174,-20.283557,148.741919,190001
10174,-20.283553,148.742128,190002
10174,-20.283444,148.742562,190003
10174,-20.283235,148.742969,190004
10174,-20.283027,148.743206,190005
10174,-20.282715,148.743412,190006
10174,-20.281614,148.743981,190007
10174,-20.281372,148.744092,190008
10174,-20.281122,148.744158,190009
10174,-20.280887,148.744173,190010
10174,-20.280513,148.744091,190011
10174,-20.280236,148.743951,190012
10174,-20.279862,148.743663,190013
10174,-20.279612,148.743516,190014
10174,-20.279287,148.743420,190015
10174,-20.278961,148.743390,190016
10174,-20.277507,148.743397,190017
10174,-20.277216,148.743405,190018
10174,-20.276911,148.743464,190019
10174,-20.276516,148.743568,190020
10174,-20.276239,148.743619,190021
10174,-20.275914,148.743597,190022
10174,-20.275692,148.743501,190023
10174,-20.275463,148.743435,190024
10174,-20.275235,148.743398,190025
10174,-20.274958,148.743398,190026
10174,-20.274514,148.743501,190027
10174,-20.274272,148.743568,190028
10174,-20.274050,148.743694,190029
10174,-20.273718,148.743996,190030
10174,-20.273087,148.744630,190031
10174,-20.272568,148.745170,190032
10174,-20.272053,148.745662,190033
10174,-20.271529,148.746307,190034
10174,-20.271195,148.746764,190035
10174,-20.271081,148.747129,190036
10174,-20.271023,148.747687,190037
10174,-20.271072,148.748020,190038
10174,-20.271183,148.748470,190039
10174,-20.271342,148.748987,190040
10174,-20.271494,148.749378,190041
10174,-20.271667,148.749714,190042
10174,-20.271667,148.749714,200001
10174,-20.271716,148.749807,200002
10174,-20.271979,148.750161,200003
10174,-20.272346,148.750508,200004
10174,-20.272775,148.750796,200005
10174,-20.274971,148.751852,200006
10174,-20.275685,148.752229,200007
10174,-20.276545,148.752714,200008
10174,-20.276703,148.752822,200009
10174,-20.276703,148.752822,210001
10174,-20.277797,148.753572,210002
10174,-20.278682,148.754207,210003
10174,-20.278948,148.754436,210004
10174,-20.279023,148.754507,210005
10174,-20.279023,148.754507,220001
10174,-20.280784,148.756183,220002
10174,-20.281438,148.756839,220003
10174,-20.281935,148.757411,220004
10174,-20.282380,148.758080,220005
10174,-20.282812,148.758945,220006
10174,-20.283335,148.760242,220007
10174,-20.283610,148.760982,220008
10174,-20.283976,148.762320,220009
10174,-20.284166,148.763359,220010
10174,-20.284241,148.763769,220011
10174,-20.284279,148.763919,220012
10174,-20.284279,148.763919,230001
10174,-20.284448,148.764572,230002
10174,-20.284714,148.765202,230003
10174,-20.285157,148.766131,230004
10174,-20.285586,148.767769,230005
10174,-20.285686,148.768122,230006
10174,-20.285833,148.768477,230007
10174,-20.286028,148.768803,230008
10174,-20.286327,148.769198,230009
10174,-20.286521,148.769478,230010
10174,-20.286641,148.769757,230011
10174,-20.286636,148.770020,230012
10174,-20.286552,148.770305,230013
10174,-20.286421,148.770534,230014
10174,-20.286222,148.770831,230015
10174,-20.286085,148.771099,230016
10174,-20.286076,148.771135,230017
10174,-20.286076,148.771135,240001
10174,-20.286028,148.771317,240002
10174,-20.286033,148.771575,240003
10174,-20.286133,148.771865,240004
10174,-20.286232,148.772039,240005
10174,-20.286432,148.772195,240006
10174,-20.286778,148.772352,240007
10174,-20.287585,148.772559,240008
10174,-20.287931,148.772665,240009
10174,-20.288178,148.772794,240010
10174,-20.288377,148.772995,240011
10174,-20.288524,148.773219,240012
10174,-20.288629,148.773526,240013
10174,-20.288849,148.774359,240014
10174,-20.288970,148.774661,240015
10174,-20.289153,148.774913,240016
10174,-20.289400,148.775125,240017
10174,-20.289536,148.775190,240018
10174,-20.289756,148.775298,240019
10174,-20.289976,148.775377,240020
10174,-20.290244,148.775511,240021
10174,-20.290386,148.775640,240022
10174,-20.290480,148.775785,240023
10174,-20.290511,148.775958,240024
10174,-20.290485,148.776154,240025
10174,-20.290391,148.776383,240026
10174,-20.290244,148.776663,240027
10174,-20.290129,148.776931,240028
10174,-20.290066,148.777144,240029
10174,-20.289992,148.777418,240030
10174,-20.289898,148.777669,240031
10174,-20.289782,148.777887,240032
10174,-20.289179,148.778754,240033
10174,-20.289085,148.778938,240034
10174,-20.289017,148.779190,240035
10174,-20.289022,148.779503,240036
10174,-20.289116,148.779749,240037
10174,-20.289263,148.780001,240038
10174,-20.289626,148.780573,240039
10174,-20.289951,148.781043,240040
10174,-20.289951,148.781043,250001
10174,-20.290088,148.781241,250002
10174,-20.290600,148.781760,250003
10174,-20.290898,148.782130,250004
10174,-20.291044,148.782389,250005
10174,-20.291099,148.782656,250006
10174,-20.291062,148.782941,250007
10174,-20.290953,148.783207,250008
10174,-20.290800,148.783448,250009
10174,-20.290618,148.783687,250010
10174,-20.290478,148.783921,250011
10174,-20.290414,148.784102,250012
10174,-20.290403,148.784170,250013
10174,-20.290403,148.784170,260001
10174,-20.290387,148.784272,260002
10174,-20.290404,148.784412,260003
10174,-20.290483,148.784566,260004
10174,-20.290562,148.784664,260005
10174,-20.290680,148.784749,260006
10174,-20.290799,148.784795,260007
10174,-20.291031,148.784833,260008
10174,-20.292310,148.784903,260009
10174,-20.292398,148.784921,260010
10174,-20.292507,148.784959,260011
10174,-20.292591,148.785132,260012
10174,-20.292692,148.785519,260013
10174,-20.292678,148.785664,260014
10174,-20.292643,148.785730,260015
10174,-20.292564,148.785753,260016
10174,-20.291833,148.785884,260017
10174,-20.291776,148.785907,260018
10174,-20.291749,148.785949,260019
10174,-20.291749,148.786038,260020
10174,-20.292061,148.786529,260021
10174,-20.292109,148.786566,260022
10174,-20.292253,148.786566,260023
10174,-20.292407,148.786514,260024
10174,-20.292805,148.785874,260025
10174,-20.292987,148.785517,260026
10175,-20.301345,148.668342,10001
10175,-20.299147,148.669898,10002
10175,-20.299147,148.669898,20001
10175,-20.299146,148.669899,20002
10175,-20.298142,148.670758,20003
10175,-20.296465,148.672335,20004
10175,-20.295581,148.672968,20005
10175,-20.291739,148.675719,20006
10175,-20.289425,148.677332,20007
10175,-20.289117,148.674614,20008
10175,-20.289117,148.674614,30001
10175,-20.289005,148.673625,30002
10175,-20.288871,148.672436,30003
10175,-20.289625,148.672350,30004
10175,-20.291363,148.672367,30005
10175,-20.291739,148.675719,30006
10175,-20.289425,148.677332,30007
10175,-20.288454,148.677999,30008
10175,-20.287825,148.678507,30009
10175,-20.287744,148.678419,30010
10175,-20.287565,148.678534,30011
10175,-20.287188,148.678919,30012
10175,-20.287188,148.678919,40001
10175,-20.286964,148.679149,40002
10175,-20.286957,148.679161,40003
10175,-20.286960,148.679205,40004
10175,-20.287087,148.679325,40005
10175,-20.286898,148.679573,40006
10175,-20.286577,148.680107,40007
10175,-20.286255,148.680732,40008
10175,-20.286112,148.681103,40009
10175,-20.285874,148.681942,40010
10175,-20.285874,148.681942,50001
10175,-20.285601,148.682908,50002
10175,-20.285353,148.683661,50003
10175,-20.285163,148.684144,50004
10175,-20.284863,148.684746,50005
10175,-20.284515,148.685383,50006
10175,-20.284515,148.685383,60001
10175,-20.284356,148.685674,60002
10175,-20.283212,148.687732,60003
10175,-20.282785,148.688463,60004
10175,-20.282553,148.688823,60005
10175,-20.282343,148.689183,60006
10175,-20.282212,148.689321,60007
10175,-20.282190,148.689317,60008
10175,-20.282158,148.689321,60009
10175,-20.282127,148.689331,60010
10175,-20.282099,148.689349,60011
10175,-20.282075,148.689372,60012
10175,-20.282056,148.689400,60013
10175,-20.282043,148.689431,60014
10175,-20.282036,148.689465,60015
10175,-20.282037,148.689502,60016
10175,-20.281856,148.689688,60017
10175,-20.281503,148.689964,60018
10175,-20.280850,148.690326,60019
10175,-20.280850,148.690326,70001
10175,-20.280723,148.690397,70002
10175,-20.280111,148.690695,70003
10175,-20.279431,148.690976,70004
10175,-20.278571,148.691325,70005
10175,-20.278218,148.691493,70006
10175,-20.278001,148.691634,70007
